processid	bin_uri	order_name	lat	lon	country	hemisphere	lat_bin	lat_max	lat_mid	lat_min	lat_band	continent	lat_median
GBAP20186-19	BOLD:AEB0954	Anura	8.991	-82.672	Panama	Northern	7	10	5	0	7	Americas	7.756
GBAP20498-19	BOLD:AAE6666	Anura	30.2837	-97.7801	United States	Northern	4	40	35	30	4	Americas	38.0733
GBAP5121-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBCOC3035-23	BOLD:AAB7346	Anura	30.0277	101.369	China	Northern	4	40	35	30	4	Asia	38.0733
GBMIN93309-17	BOLD:ACX1692	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas	-5.04883
GBMNC75972-20	BOLD:ACH9750	Anura	-41.1642	-73.7272	Chile	Southern	12	-40	-45	-50	12	Americas	-42.6164
GVDK134-08	BOLD:AAA9707	Anura	-33.275	20.848	South Africa	Southern	11	-30	-35	-40	11	Africa	-33.6166
IMSAM157-09	BOLD:AAE8610	Anura	32.6594	-7.77667	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM470-09	BOLD:AAA3240	Anura	32.5131	-4.48278	Morocco	Northern	4	40	35	30	4	Africa	38.0733
LDPJR040-17	BOLD:ABX2348	Anura	-26.9017	32.2372	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
LIN047-06	BOLD:AAA3768	Anura	1.55575	125.171	Indonesia	Northern	7	10	5	0	7	Asia	7.756
LIN194-06	BOLD:ABY8911	Anura	0.97921	120.817	Indonesia	Northern	7	10	5	0	7	Asia	7.756
LIN289-06	BOLD:AAB7847	Anura	-5.41521	119.872	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
TPZAN167-18	BOLD:ADL4272	Anura	23.6603	120.534	Taiwan	Northern	5	30	25	20	5	Asia	23.8744
WAFRA191-14	BOLD:ACM4199	Anura	-3.194	10.532	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAFRA257-14	BOLD:ACM4519	Anura	-2.4907	13.7183	Republic of the Congo	Southern	8	0	-5	-10	8	Africa	-5.04883
WAFRA351-14	BOLD:ACM4212	Anura	0.603	9.337	Gabon	Northern	7	10	5	0	7	Africa	7.756
WAFRA378-14	BOLD:ACM4699	Anura	-2.747	10.005	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAMAL124-10	BOLD:AAT9134	Anura	-32.8333	115.65	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM1053-10	BOLD:AAM1932	Anura	-32.4675	123.168	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM499-10	BOLD:AAM1932	Anura	-32.2	121.783	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM619-10	BOLD:AAM1490	Anura	-30.6166	115.25	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM828-10	BOLD:AAM1932	Anura	-31.3	119.65	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMID303-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia	-15.5944
ABAAP053-08	BOLD:AAD4414	Anura	48.585	22.266	Ukraine	Northern	3	50	45	40	3	Europe	43.0306
ADNUS002-12	BOLD:ACC1297	Anura	7.68	-78.2	Panama	Northern	7	10	5	0	7	Americas	7.756
BIFZH203-17	BOLD:ADO2922	Anura	-3.34485	133.828	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
BSAMP856-09	BOLD:AAB2069	Anura	9.231	-79.403	Panama	Northern	7	10	5	0	7	Americas	7.756
BSECO188-11	BOLD:ABA0429	Anura	3.228	-73.852	Colombia	Northern	7	10	5	0	7	Americas	7.756
BSECO370-11	BOLD:ABA0429	Anura	5.211	-73.137	Colombia	Northern	7	10	5	0	7	Americas	7.756
DBABA419-12	BOLD:ACA3319	Anura	-22.69	-45.474	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBAFI521-13	BOLD:ACF8820	Anura	-23.777	-46.61	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBNGF078-10	BOLD:AAZ3778	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF101-10	BOLD:AAZ3778	Anura	-5.22	145.68	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF333-10	BOLD:AAZ4244	Anura	-5.73131	145.275	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
EVACC053-12	BOLD:AAB8264	Anura	9.31985	-79.2889	Panama	Northern	7	10	5	0	7	Americas	7.756
FROGS003-22	BOLD:ADC6541	Anura	10.536	79.712	India	Northern	6	20	15	10	6	Asia	12.4342
GBAAW78388-24	BOLD:AGE7671	Anura	5	-75.43	Colombia	Northern	7	10	5	0	7	Americas	7.756
GBAP14501-19	BOLD:AEH8404	Anura	38.8208	-96.3316	United States	Northern	4	40	35	30	4	Americas	38.0733
GBAP1857-13	BOLD:ACH3491	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP1955-13	BOLD:ACH3900	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP20475-19	BOLD:AEB1655	Anura	31.4083	-95.1667	United States	Northern	4	40	35	30	4	Americas	38.0733
GBAP2329-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe	43.0306
GBAP5114-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5142-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5228-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5330-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBCOC2336-23	BOLD:ACH5614	Anura	35.2514	112.117	China	Northern	4	40	35	30	4	Asia	38.0733
GBMIN92762-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBMIN93253-17	BOLD:ACC6239	Anura	3.85743	-53.3223	French Guiana	Northern	7	10	5	0	7	Americas	7.756
GBMIN93255-17	BOLD:ACC6239	Anura	3.85743	-53.3223	French Guiana	Northern	7	10	5	0	7	Americas	7.756
IMSAM120-09	BOLD:AAA3240	Anura	31.4303	-7.41	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM122-09	BOLD:AAA3240	Anura	31.0944	-7.30167	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM214-09	BOLD:AAB5948	Anura	39.8515	-4.01444	Spain	Northern	4	40	35	30	4	Europe	38.0733
IQHLM194-06	BOLD:AAA8333	Anura	1.3667	128.3	Indonesia	Northern	7	10	5	0	7	Asia	7.756
JBJF187-09	BOLD:AAE2718	Anura	30.63	103.17	China	Northern	4	40	35	30	4	Asia	38.0733
LIN362-06	BOLD:AAA3770	Anura	0.62968	122.695	Indonesia	Northern	7	10	5	0	7	Asia	7.756
NPAMV032-08	BOLD:AAH8326	Anura	11.462	107.346	Vietnam	Northern	6	20	15	10	6	Asia	12.4342
NPAMV425-10	BOLD:AAT9787	Anura	13.668	104.018	Cambodia	Northern	6	20	15	10	6	Asia	12.4342
NPAMV617-10	BOLD:AAG5771	Anura	11.623	107.299	Vietnam	Northern	6	20	15	10	6	Asia	12.4342
OBOJZ028-22	BOLD:ACH4056	Anura	49.454	19.642	Slovakia	Northern	3	50	45	40	3	Europe	43.0306
WAF023-15	BOLD:ACX9615	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa	7.756
WAFRA011-14	BOLD:ACM3966	Anura	-3.089	10.441	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAFRA531-14	BOLD:ACM4408	Anura	-2.6778	13.5868	Republic of the Congo	Southern	8	0	-5	-10	8	Africa	-5.04883
WAMAM145-10	BOLD:AAN2628	Anura	-15.8656	128.387	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM178-10	BOLD:AAM1938	Anura	-15.9894	125.327	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM193-10	BOLD:AAM1938	Anura	-15.5944	125.187	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM662-10	BOLD:AAM1449	Anura	-34.7833	116.033	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
ABAAP116-08	BOLD:AAE7567	Anura	37.558	43.25	Turkey	Northern	4	40	35	30	4	Asia	38.0733
ABR417-13	BOLD:AAC8750	Anura	8.597	-78.049	Panama	Northern	7	10	5	0	7	Americas	7.756
AMPSA048-12	BOLD:ABX2305	Anura	-5.18083	30.0511	Tanzania	Southern	8	0	-5	-10	8	Africa	-5.04883
AMPSA051-12	BOLD:ABX2340	Anura	-12.9694	40.5358	Mozambique	Southern	9	-10	-15	-20	9	Africa	-15.5944
BEJSP003-13	BOLD:ACC1316	Anura	-23.633	-46.683	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
BSAMP576-08	BOLD:AAB0737	Anura	9.231	-79.403	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP774-09	BOLD:AAB5896	Anura	7.722	-77.656	Panama	Northern	7	10	5	0	7	Americas	7.756
DBABA381-12	BOLD:ACA3382	Anura	-20.432	-40.958	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
EVACC177-12	BOLD:AAE0671	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas	7.756
GBAP1866-13	BOLD:ACH2366	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP1915-13	BOLD:ACH2260	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP1932-13	BOLD:ACH3142	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP1939-13	BOLD:AAI7458	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP4522-13	BOLD:ACI2396	Anura	20.5121	-74.6651	Cuba	Northern	5	30	25	20	5	Americas	23.8744
GBAP5285-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP831-09	BOLD:AAC2373	Anura	0.7198	127.565	Indonesia	Northern	7	10	5	0	7	Asia	7.756
GBCOC3278-23	BOLD:ACB3869	Anura	35.0134	102.215	China	Northern	4	40	35	30	4	Asia	38.0733
GBMIN93273-17	BOLD:ADK7553	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas	-5.04883
GBMNB2275-20	BOLD:AED2150	Anura	-23.7352	-46.1803	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
IMSAM443-09	BOLD:AAB4483	Anura	43.3383	-6.41361	Spain	Northern	3	50	45	40	3	Europe	43.0306
IQHLM120-06	BOLD:AAA6602	Anura	-2.932	121.178	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
JBJF123-09	BOLD:AAD7271	Anura	29.149	103.567	China	Northern	5	30	25	20	5	Asia	23.8744
LIN004-06	BOLD:AAA3768	Anura	1.56675	125.166	Indonesia	Northern	7	10	5	0	7	Asia	7.756
NPAMV497-10	BOLD:AAD2884	Anura	13.867	104.817	Cambodia	Northern	6	20	15	10	6	Asia	12.4342
NPAMV613-10	BOLD:AAV7066	Anura	11.422	107.418	Vietnam	Northern	6	20	15	10	6	Asia	12.4342
WAFRA175-14	BOLD:ACM4237	Anura	-3.082	10.432	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAMAL136-10	BOLD:AAT9134	Anura	-30.2833	116.667	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAL626-10	BOLD:AAT9130	Anura	-30.7027	115.317	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAL701-10	BOLD:AAT9369	Anura	-33.6969	118.591	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM573-10	BOLD:AAM1794	Anura	-33.5511	115.035	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM933-10	BOLD:AAM1794	Anura	-34.7333	117.633	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
AMPSA192-13	BOLD:ACJ9900	Anura	-31.278	30.005	South Africa	Southern	11	-30	-35	-40	11	Africa	-33.6166
BSAMP067-07	BOLD:AAC2526	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas	7.756
DBNGF105-10	BOLD:AAZ3805	Anura	-5.22	145.68	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF351-10	BOLD:AAZ4255	Anura	-5.73131	145.275	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DJIB013-17	BOLD:ADH5732	Anura	11.5333	43.1639	Djibouti	Northern	6	20	15	10	6	Africa	12.4342
GBAP11692-19	BOLD:AEH7881	Anura	6.47531	-76.2272	Colombia	Northern	7	10	5	0	7	Americas	7.756
GBAP1959-13	BOLD:ACH3735	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBCOC15115-23	BOLD:AAB7344	Anura	29.4379	99.3497	China	Northern	5	30	25	20	5	Asia	23.8744
GBCOC17804-23	BOLD:AFS2243	Anura	-3.14938	-60.2303	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
GBCOC3106-23	BOLD:AAH9725	Anura	28.3592	100.518	China	Northern	5	30	25	20	5	Asia	23.8744
GBMIN92292-17	BOLD:ADJ9250	Anura	8.72939	39.9149	Ethiopia	Northern	7	10	5	0	7	Africa	7.756
GBMIN92768-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBMIN92835-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
MLANF090-13	BOLD:ACJ4560	Anura	-38.5522	-59.3564	Argentina	Southern	11	-30	-35	-40	11	Americas	-33.6166
NPAMV477-10	BOLD:AAC3625	Anura	13.668	104.018	Cambodia	Northern	6	20	15	10	6	Asia	12.4342
SSDWA8650-16	BOLD:AAB7011	Anura	49.2809	-117.043	Canada	Northern	3	50	45	40	3	Americas	43.0306
WAFRA154-14	BOLD:ACM3966	Anura	-3.145	10.48	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAFRA249-14	BOLD:ACM4325	Anura	1.0785	17.2927	Republic of the Congo	Northern	7	10	5	0	7	Africa	7.756
WAFRA331-14	BOLD:ACM4440	Anura	-3.9404	15.4023	Republic of the Congo	Southern	8	0	-5	-10	8	Africa	-5.04883
WAFRA483-14	BOLD:AEY9159	Anura	-2.5393	13.5427	Republic of the Congo	Southern	8	0	-5	-10	8	Africa	-5.04883
WAMAL526-10	BOLD:AAT9130	Anura	-31.9208	115.981	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM210-10	BOLD:AAM2707	Anura	-17.7308	123.561	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM693-10	BOLD:AAN3654	Anura	-15.7833	128.783	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
AMPAS095-05	BOLD:AAB9718	Anura	43.537	-80.134	Canada	Northern	3	50	45	40	3	Americas	43.0306
AMPSA210-13	BOLD:ACK0066	Anura	-31.659	29.5	South Africa	Southern	11	-30	-35	-40	11	Africa	-33.6166
BSAMP013-07	BOLD:AAA7554	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP807-09	BOLD:AAA6329	Anura	7.764	-77.722	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP817-09	BOLD:AAC1401	Anura	7.762	-77.724	Panama	Northern	7	10	5	0	7	Americas	7.756
DBNGF024-10	BOLD:AAZ3766	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF305-10	BOLD:AAZ3858	Anura	-5.75583	145.236	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF406-10	BOLD:AAZ3765	Anura	-5.7375	145.27	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
FBHER260-14	BOLD:AAJ8500	Anura	53.66	11.138	Germany	Northern	2	60	55	50	2	Europe	53.478
GBAP12366-19	BOLD:ACC6241	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas	-5.04883
GBAP20190-19	BOLD:ACI6360	Anura	8.849	-82.515	Panama	Northern	7	10	5	0	7	Americas	7.756
GBAP20398-19	BOLD:ADV5802	Anura	32.5332	-96.488	United States	Northern	4	40	35	30	4	Americas	38.0733
GBAP4520-13	BOLD:ACH8747	Anura	19.9898	-76.7	Cuba	Northern	6	20	15	10	6	Americas	12.4342
GBAP5032-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5333-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBMIN92194-17	BOLD:ACG1059	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas	-15.5944
GBMNB2386-20	BOLD:ACF9137	Anura	-23.3314	-46.2464	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
GBMNC75933-20	BOLD:AEG5337	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas	-15.5944
GBMNC76096-20	BOLD:ACH9750	Anura	-42.7183	-73.9414	Chile	Southern	12	-40	-45	-50	12	Americas	-42.6164
IMSAM081-09	BOLD:AAA9093	Anura	31.0942	-7.30167	Morocco	Northern	4	40	35	30	4	Africa	38.0733
JBJF179-09	BOLD:AAE6115	Anura	29.699	105.817	China	Northern	5	30	25	20	5	Asia	23.8744
LIN462-07	BOLD:AAH9250	Anura	-1.17	38.01	Kenya	Southern	8	0	-5	-10	8	Africa	-5.04883
MYARA251-17	BOLD:ADG3231	Anura	17.4442	97.0994	Myanmar	Northern	6	20	15	10	6	Asia	12.4342
NPAMV419-10	BOLD:AAN3489	Anura	13.668	104.018	Cambodia	Northern	6	20	15	10	6	Asia	12.4342
NPAMV437-10	BOLD:AAU0825	Anura	13.668	104.018	Cambodia	Northern	6	20	15	10	6	Asia	12.4342
NPAMV533-10	BOLD:AAU0825	Anura	13.668	104.018	Cambodia	Northern	6	20	15	10	6	Asia	12.4342
RAACG436-19	BOLD:AAC8754	Anura	10.8806	-85.389	Costa Rica	Northern	6	20	15	10	6	Americas	12.4342
WAMAL100-10	BOLD:AAZ5206	Anura	-15.9808	125.369	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAL416-10	BOLD:AAU1526	Anura	-25.1752	115.488	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM115-10	BOLD:ACF3293	Anura	-34.65	116.348	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM234-10	BOLD:AAN2766	Anura	-18.1402	125.492	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMID163-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia	-15.5944
ABAAP080-08	BOLD:AAB9951	Anura	53.478	120.752	Russia	Northern	2	60	55	50	2	Europe	53.478
ABR726-13	BOLD:AAC2524	Anura	8.052	-77.371	Panama	Northern	7	10	5	0	7	Americas	7.756
ABR980-13	BOLD:AAF1259	Anura	8.483	-77.567	Panama	Northern	7	10	5	0	7	Americas	7.756
AMPSA099-12	BOLD:ACA5746	Anura	-28.637	24.28	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
AMPSA289-13	BOLD:ACK0298	Anura	-28.085	20.001	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
AMPSA366-13	BOLD:ACJ9900	Anura	-24.052	30.135	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
BSAMP910-09	BOLD:AAA6462	Anura	7.756	-77.684	Panama	Northern	7	10	5	0	7	Americas	7.756
BSECO041-11	BOLD:ABA1319	Anura	4.773	-73.037	Colombia	Northern	7	10	5	0	7	Americas	7.756
DBABA542-12	BOLD:ACA3296	Anura	-23.345	-45.136	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
EVACC066-12	BOLD:ACF5685	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas	7.756
GBAP11685-19	BOLD:AAE9581	Anura	4.18775	-72.6445	Colombia	Northern	7	10	5	0	7	Americas	7.756
GBAP12361-19	BOLD:ACC6241	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas	-5.04883
GBAP12396-19	BOLD:AAD9252	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia	38.0733
GBAP12422-19	BOLD:AAD9252	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia	38.0733
GBAP1301-12	BOLD:ACF3132	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP5012-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5336-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5595-15	BOLD:ACV8177	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBCOC8534-23	BOLD:AAB5051	Anura	29.4294	100.434	China	Northern	5	30	25	20	5	Asia	23.8744
GBMIN92326-17	BOLD:ADH4831	Anura	8.72939	39.9149	Ethiopia	Northern	7	10	5	0	7	Africa	7.756
GBMND1038-21	BOLD:ABY6883	Anura	-20.3845	-51.3837	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
GBMND596-21	BOLD:ACF9688	Anura	-7.34387	-47.445	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
GBMND61357-21	BOLD:ACF6105	Anura	-2.50219	-43.2524	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
GBMND61364-21	BOLD:ACF6105	Anura	-10.7259	-46.2125	Brazil	Southern	9	-10	-15	-20	9	Americas	-15.5944
IMSAM028-09	BOLD:AAA3240	Anura	32.4587	-4.50029	Morocco	Northern	4	40	35	30	4	Africa	38.0733
MLANF041-13	BOLD:ACJ4560	Anura	-36.3093	-57.6116	Argentina	Southern	11	-30	-35	-40	11	Americas	-33.6166
MYARA288-17	BOLD:ADG1377	Anura	23.5744	95.7378	Myanmar	Northern	5	30	25	20	5	Asia	23.8744
WAMAL068-10	BOLD:AAU2365	Anura	-15.5944	125.187	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAL284-10	BOLD:AAU1526	Anura	-29.3291	119.586	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAL392-10	BOLD:AAT9367	Anura	-25.0552	115.294	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM060-10	BOLD:AAN3654	Anura	-16.323	124.759	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM275-10	BOLD:AAM1938	Anura	-15.9808	125.369	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM750-10	BOLD:AAM1449	Anura	-32.3833	119.75	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
AMPAS033-05	BOLD:AAA3971	Anura	42.8617	-79.7021	Canada	Northern	3	50	45	40	3	Americas	43.0306
AMPAS037-05	BOLD:AAA3971	Anura	42.2594	-81.9044	Canada	Northern	3	50	45	40	3	Americas	43.0306
AMPSA292-13	BOLD:ACM4030	Anura	-29.377	29.633	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
BSACU088-11	BOLD:AAT9115	Anura	20.044	-76.895	Cuba	Northern	5	30	25	20	5	Americas	23.8744
BSAMP629-08	BOLD:AAB0559	Anura	9.231	-79.403	Panama	Northern	7	10	5	0	7	Americas	7.756
BSECO312-11	BOLD:ABV8597	Anura	7.3962	-73.4955	Colombia	Northern	7	10	5	0	7	Americas	7.756
DBAFI280-13	BOLD:ACA3352	Anura	-23.345	-45.136	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBNGF217-10	BOLD:AAZ4243	Anura	-5.75967	145.18	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
GBAP20477-19	BOLD:AAE6666	Anura	30.2837	-97.7801	United States	Northern	4	40	35	30	4	Americas	38.0733
GBAP3678-13	BOLD:ACI1597	Anura	-5.7641	-77.9129	Peru	Southern	8	0	-5	-10	8	Americas	-5.04883
GBMND1006-21	BOLD:ABY6883	Anura	-16.9456	-50.4292	Brazil	Southern	9	-10	-15	-20	9	Americas	-15.5944
GBMNE66416-22	BOLD:AAM1938	Anura	-20.5	118.37	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
GBMNE66438-22	BOLD:AAM1938	Anura	-16.72	125.46	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
IAHTP063-22	BOLD:ADC0467	Anura	1.605	7.402	Sao Tome and Principe	Northern	7	10	5	0	7	Africa	7.756
TPZAN017-18	BOLD:ACH3447	Anura	25.1362	121.782	Taiwan	Northern	5	30	25	20	5	Asia	23.8744
TPZAN082-18	BOLD:AAI3661	Anura	26.2322	119.994	Taiwan	Northern	5	30	25	20	5	Asia	23.8744
TPZAN133-18	BOLD:ADL4295	Anura	24.2881	120.888	Taiwan	Northern	5	30	25	20	5	Asia	23.8744
VCPHY378-17	BOLD:ACH9748	Anura	-35.98	-70.38	Argentina	Southern	11	-30	-35	-40	11	Americas	-33.6166
WAMAM1174-10	BOLD:AAM1933	Anura	-29.5066	117.053	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM847-10	BOLD:AAM1490	Anura	-33.0416	117.242	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
ABAAP078-08	BOLD:AAB9952	Anura	42.794	131.252	Russia	Northern	3	50	45	40	3	Europe	43.0306
AMPSA141-12	BOLD:ACA5836	Anura	-32.75	26.038	South Africa	Southern	11	-30	-35	-40	11	Africa	-33.6166
BIFZH303-17	BOLD:ADN1145	Anura	-4.03649	133.07	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
BSACU039-11	BOLD:AAU0047	Anura	22.647	-83.37	Cuba	Northern	5	30	25	20	5	Americas	23.8744
BSAMP589-08	BOLD:AAB9732	Anura	9.217	-79.422	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP769-09	BOLD:AAB2167	Anura	7.722	-77.656	Panama	Northern	7	10	5	0	7	Americas	7.756
BSATE074-10	BOLD:AAV6488	Anura	4.802	-76.193	Colombia	Northern	7	10	5	0	7	Americas	7.756
CNPVT070-16	BOLD:AAA5418	Anura	51.4069	-116.154	Canada	Northern	2	60	55	50	2	Americas	53.478
DBAFI807-13	BOLD:ACG2865	Anura	-9.671	-56.482	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
DBNGF119-10	BOLD:AAZ3845	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF319-10	BOLD:AAZ4240	Anura	-5.73131	145.275	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
EVACW017-12	BOLD:AAC2291	Anura	7.981	-78.357	Panama	Northern	7	10	5	0	7	Americas	7.756
FBHER042-09	BOLD:AAC2139	Anura	48.168	11.504	Germany	Northern	3	50	45	40	3	Europe	43.0306
