processid	bin_uri	order_name	lat	lon	country	hemisphere	lat_bin	lat_max	lat_mid	lat_min	lat_band	continent
WAMAM331-10	BOLD:AAM1794	Anura	-33.3838	115.694	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMIR009-10	BOLD:AAY4806	Anura	-9.55	124.217	Indonesia	Southern	8	0	-5	-10	8	Asia
ABAAP194-08	BOLD:AAC6750	Anura	24.919	121.689	Taiwan	Northern	5	30	25	20	5	Asia
BSACU057-11	BOLD:AAT9115	Anura	22.326	-81.185	Cuba	Northern	5	30	25	20	5	Americas
EANAA247-12	BOLD:ACA1688	Anura	31.767	-109.078	United States	Northern	4	40	35	30	4	Americas
GBMNB2301-20	BOLD:AED2150	Anura	-23.7352	-46.1803	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMNB2341-20	BOLD:ACF9137	Anura	-23.3986	-45.8659	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMNC76043-20	BOLD:ACH9750	Anura	-44.3769	-72.5414	Chile	Southern	12	-40	-45	-50	12	Americas
GBMND769-21	BOLD:ACA3747	Anura	-22.5014	-45.1509	Brazil	Southern	10	-20	-25	-30	10	Americas
IQHLM179-06	BOLD:AAA8333	Anura	1.3667	128.233	Indonesia	Northern	7	10	5	0	7	Asia
WAMID191-10	BOLD:AAT9082	Anura	-9.55	124.217	Indonesia	Southern	8	0	-5	-10	8	Asia
GBAP11728-19	BOLD:ACB7937	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP11897-19	BOLD:ACV3392	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMNC75992-20	BOLD:ACH9750	Anura	-40.5631	-73.7317	Chile	Southern	12	-40	-45	-50	12	Americas
GBMNC76053-20	BOLD:ACH9750	Anura	-43.7839	-72.9639	Chile	Southern	12	-40	-45	-50	12	Americas
GBMNC76232-20	BOLD:AEG3742	Anura	-2.642	-60.096	Brazil	Southern	8	0	-5	-10	8	Americas
JBJF238-09	BOLD:AAE0886	Anura	26.877	100.23	China	Northern	5	30	25	20	5	Asia
GBMND684-21	BOLD:ACA3497	Anura	-20.2854	-42.9556	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMND738-21	BOLD:ACA3747	Anura	-16.5534	-48.0223	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND772-21	BOLD:ACA3747	Anura	-22.5231	-46.6427	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMND844-21	BOLD:ACA3750	Anura	-29.552	-51.016	Brazil	Southern	10	-20	-25	-30	10	Americas
ABR285-13	BOLD:AAB7113	Anura	8.017	-77.73	Panama	Northern	7	10	5	0	7	Americas
ABRAM146-13	BOLD:ACA5316	Anura	-9.7	-65.361	Brazil	Southern	8	0	-5	-10	8	Americas
FBHER150-10	BOLD:AAN3045	Anura	47.854	12.924	Germany	Northern	3	50	45	40	3	Europe
GBAP12332-19	BOLD:AEH3713	Anura	-8.52272	-74.1142	Peru	Southern	8	0	-5	-10	8	Americas
GBAP12341-19	BOLD:ADK3213	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP12441-19	BOLD:AAD3869	Anura	38.8208	-96.3316	United States	Northern	4	40	35	30	4	Americas
GBAP4444-13	BOLD:ACH2640	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP5587-15	BOLD:AAD5040	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN92718-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMND1016-21	BOLD:ABY6883	Anura	-17.809	-46.4968	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND1153-21	BOLD:ABY6883	Anura	-6.96444	-35.7188	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND1264-21	BOLD:ACA4464	Anura	-12.5723	-41.4918	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND61310-21	BOLD:ACG2163	Anura	-5.34489	-39.2369	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND61362-21	BOLD:ACF6105	Anura	-12.0269	-48.5388	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND61787-21	BOLD:ACF9126	Anura	-16.0124	-39.9459	Brazil	Southern	9	-10	-15	-20	9	Americas
WAMAL119-10	BOLD:AAT9130	Anura	-32.89	115.716	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM1163-10	BOLD:AAM2707	Anura	-23.3438	118.021	Australia	Southern	10	-20	-25	-30	10	Oceania
ABR399-13	BOLD:AAB3747	Anura	7.997	-77.713	Panama	Northern	7	10	5	0	7	Americas
AMPSA119-12	BOLD:ACA5836	Anura	-32.691	23.817	South Africa	Southern	11	-30	-35	-40	11	Africa
BIFZH334-17	BOLD:ADN1407	Anura	-4.03649	133.07	Indonesia	Southern	8	0	-5	-10	8	Asia
BSAMP956-09	BOLD:AAB7113	Anura	7.762	-77.724	Panama	Northern	7	10	5	0	7	Americas
DBABA625-12	BOLD:ACA3673	Anura	-9.235	-35.483	Brazil	Southern	8	0	-5	-10	8	Americas
DBNGF052-10	BOLD:AAZ4029	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAP4998-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC3113-23	BOLD:ACB3869	Anura	35.4874	104.01	China	Northern	4	40	35	30	4	Asia
GBCOC3144-23	BOLD:AEL3912	Anura	35.358	100.366	China	Northern	4	40	35	30	4	Asia
GBCOC3251-23	BOLD:AAH9725	Anura	28.4209	100.351	China	Northern	5	30	25	20	5	Asia
GBMIN92273-17	BOLD:ACC6392	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMIN92826-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN93306-17	BOLD:ADJ6615	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMND751-21	BOLD:AEH8500	Anura	-19.5767	-57.0189	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND956-21	BOLD:ABY6883	Anura	-13.4825	-61.0467	Brazil	Southern	9	-10	-15	-20	9	Americas
IMSAM208-09	BOLD:ACE8674	Anura	40.3439	-3.94953	Spain	Northern	3	50	45	40	3	Europe
LIN158-06	BOLD:ACF2247	Anura	0.66086	120.657	Indonesia	Northern	7	10	5	0	7	Asia
MXHER166-09	BOLD:AAE0094	Anura	19.501	-105.053	Mexico	Northern	6	20	15	10	6	Americas
TPZAN183-18	BOLD:ADL5071	Anura	24.75	121.1	Taiwan	Northern	5	30	25	20	5	Asia
WAFRA509-14	BOLD:ACM4519	Anura	-2.7895	13.5015	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAMAM819-10	BOLD:AAM1490	Anura	-28.65	114.633	Australia	Southern	10	-20	-25	-30	10	Oceania
ABR077-13	BOLD:AAC7669	Anura	8.892	-78.563	Panama	Northern	7	10	5	0	7	Americas
BSAMP599-08	BOLD:AAC0316	Anura	9.168	-79.414	Panama	Northern	7	10	5	0	7	Americas
DBABR1790-13	BOLD:ACA3343	Anura	-20.77	-51.7101	Brazil	Southern	10	-20	-25	-30	10	Americas
DBAFI271-13	BOLD:ACA3352	Anura	-22.482	-43.127	Brazil	Southern	10	-20	-25	-30	10	Americas
DBAFI406-13	BOLD:ACA3352	Anura	-22.719	-44.618	Brazil	Southern	10	-20	-25	-30	10	Americas
DBAFI456-13	BOLD:ACG0551	Anura	-19.28	-43.609	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP1845-13	BOLD:AAJ1838	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP1888-13	BOLD:ACH3528	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP1927-13	BOLD:ACH2261	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP1961-13	BOLD:ACH3927	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP2394-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP2404-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP2430-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP3276-13	BOLD:AAL6095	Anura	51.083	10.4262	Germany	Northern	2	60	55	50	2	Europe
GBAP3637-13	BOLD:ACC5868	Anura	-1.05354	-77.5483	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP3789-13	BOLD:ACH7694	Anura	-35.7336	-71.5478	Chile	Southern	11	-30	-35	-40	11	Americas
GBAP4059-13	BOLD:ACI1143	Anura	2.6642	-76.9025	Colombia	Northern	7	10	5	0	7	Americas
GBAP4358-13	BOLD:AAB4483	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBCOC17382-23	BOLD:AFS8532	Anura	3.8	-74.6	Colombia	Northern	7	10	5	0	7	Americas
GBCOC2387-23	BOLD:ADC9938	Anura	38.7903	113.985	China	Northern	4	40	35	30	4	Asia
GBMND1182-21	BOLD:ABY6883	Anura	-8.3644	-49.2644	Brazil	Southern	8	0	-5	-10	8	Americas
WAMID317-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia
ABR1011-13	BOLD:ACC1403	Anura	8.476	-77.549	Panama	Northern	7	10	5	0	7	Americas
AMPSA108-12	BOLD:ACA5545	Anura	-31.292	30.012	South Africa	Southern	11	-30	-35	-40	11	Africa
AMPSA372-13	BOLD:ACJ9692	Anura	-28.684	28.9	South Africa	Southern	10	-20	-25	-30	10	Africa
BIFZH138-17	BOLD:ADN1659	Anura	-3.72916	134.062	Indonesia	Southern	8	0	-5	-10	8	Asia
GBMIN92831-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
LIN240-06	BOLD:AAA6596	Anura	-1.41491	119.98	Indonesia	Southern	8	0	-5	-10	8	Asia
OSTEO028-14	BOLD:ACM7259	Anura	-4.597	-58.221	Brazil	Southern	8	0	-5	-10	8	Americas
OSTEO042-14	BOLD:ACF9303	Anura	-7.201	-47.766	Brazil	Southern	8	0	-5	-10	8	Americas
WAFRA025-14	BOLD:ACM4439	Anura	-3.088	10.428	Gabon	Southern	8	0	-5	-10	8	Africa
WAFRA413-14	BOLD:ACM4600	Anura	-2.73	10.019	Gabon	Southern	8	0	-5	-10	8	Africa
WAFRA466-14	BOLD:ACM4516	Anura	-2.3258	13.6605	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAMAL579-10	BOLD:AAT9833	Anura	-21.7766	114.872	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM778-10	BOLD:AAM1449	Anura	-34.025	118.133	Australia	Southern	11	-30	-35	-40	11	Oceania
ABAAP128-08	BOLD:AAY0499	Anura	34.536	126.582	South Korea	Northern	4	40	35	30	4	Asia
ABR037-13	BOLD:AAB0737	Anura	8.894	-78.565	Panama	Northern	7	10	5	0	7	Americas
ABR1142-13	BOLD:AAB4617	Anura	9.316	-79.006	Panama	Northern	7	10	5	0	7	Americas
ABR350-13	BOLD:ACJ9572	Anura	7.989	-77.707	Panama	Northern	7	10	5	0	7	Americas
ABR444-13	BOLD:ACK0318	Anura	7.756	-77.686	Panama	Northern	7	10	5	0	7	Americas
ASCRA436-08	BOLD:AAC7099	Anura	45.473	-75.71	Canada	Northern	3	50	45	40	3	Americas
BSAMP184-07	BOLD:AAC6123	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP771-09	BOLD:AAB5896	Anura	7.718	-77.659	Panama	Northern	7	10	5	0	7	Americas
CNPVT125-16	BOLD:AAA5418	Anura	53.9872	-106.281	Canada	Northern	2	60	55	50	2	Americas
DBABA444-12	BOLD:ACA3723	Anura	-13.005	-38.507	Brazil	Southern	9	-10	-15	-20	9	Americas
DBNGF156-10	BOLD:AAZ3799	Anura	-5.81483	145.156	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAP11918-19	BOLD:ACI2647	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP12397-19	BOLD:AAD9252	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBAP1584-12	BOLD:ACB3843	Anura	23.5863	81.173	India	Northern	5	30	25	20	5	Asia
GBAP2335-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP5056-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5095-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5297-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP921-09	BOLD:AAA8333	Anura	0.9333	127.517	Indonesia	Northern	7	10	5	0	7	Asia
GBMIN92306-17	BOLD:AFS6423	Anura	8.72939	39.9149	Ethiopia	Northern	7	10	5	0	7	Africa
GBMIN92694-17	BOLD:ACA4614	Anura	3.85743	-53.3223	French Guiana	Northern	7	10	5	0	7	Americas
GBMNB2281-20	BOLD:ACN7266	Anura	-23.8417	-46.3966	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMNB2336-20	BOLD:AED1402	Anura	-22.4565	-44.5852	Brazil	Southern	10	-20	-25	-30	10	Americas
IAHTP051-22	BOLD:AEU9947	Anura	0.236	6.727	Sao Tome and Principe	Northern	7	10	5	0	7	Africa
IMSAM428-09	BOLD:AAA3241	Anura	36.7319	10.938	Tunisia	Northern	4	40	35	30	4	Africa
LIN096-06	BOLD:ACE8268	Anura	0.56058	121.608	Indonesia	Northern	7	10	5	0	7	Asia
LIN333-06	BOLD:AAI5546	Anura	-0.97514	119.961	Indonesia	Southern	8	0	-5	-10	8	Asia
MYARA027-17	BOLD:ACS9926	Anura	17.4442	97.0994	Myanmar	Northern	6	20	15	10	6	Asia
RNOCF386-17	BOLD:ADH8720	Anura	-21.2629	47.4196	Madagascar	Southern	10	-20	-25	-30	10	Africa
SSDWA8659-16	BOLD:AAA6081	Anura	49.2809	-117.043	Canada	Northern	3	50	45	40	3	Americas
TPZAN022-18	BOLD:AAF5727	Anura	22.9201	120.348	Taiwan	Northern	5	30	25	20	5	Asia
WAFRA182-14	BOLD:ACM3936	Anura	-3.089	10.441	Gabon	Southern	8	0	-5	-10	8	Africa
WAFRA238-14	BOLD:ACM4279	Anura	1.0881	17.3074	Republic of the Congo	Northern	7	10	5	0	7	Africa
WAMAL142-10	BOLD:AAT9134	Anura	-32.8333	115.65	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM122-10	BOLD:AAM2275	Anura	-16.7166	125.455	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM228-10	BOLD:AAN2766	Anura	-18.7061	125.921	Australia	Southern	9	-10	-15	-20	9	Oceania
ABAAP108-08	BOLD:AAE7567	Anura	40.9	42.992	Turkey	Northern	3	50	45	40	3	Asia
ABR322-13	BOLD:AAA9684	Anura	7.998	-77.711	Panama	Northern	7	10	5	0	7	Americas
AMPSA122-12	BOLD:ACA5836	Anura	-32.472	23.817	South Africa	Southern	11	-30	-35	-40	11	Africa
AMPSA135-12	BOLD:ACA5635	Anura	-34.001	25.527	South Africa	Southern	11	-30	-35	-40	11	Africa
AMPSA159-12	BOLD:ACA5635	Anura	-32.303	28.87	South Africa	Southern	11	-30	-35	-40	11	Africa
BSAMP574-08	BOLD:AAA5633	Anura	9.231	-79.403	Panama	Northern	7	10	5	0	7	Americas
DBNGF296-10	BOLD:AAZ4243	Anura	-5.75583	145.236	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
DJIB105-17	BOLD:ADH5732	Anura	11.5208	43.0806	Djibouti	Northern	6	20	15	10	6	Africa
EVACC170-12	BOLD:AAE0671	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas
EVACC217-12	BOLD:AAD4145	Anura	9.478	-79.565	Panama	Northern	7	10	5	0	7	Americas
GBAP1315-12	BOLD:ACB3700	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP5262-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC2344-23	BOLD:ADC9938	Anura	35.6288	113.607	China	Northern	4	40	35	30	4	Asia
GBCOC2348-23	BOLD:ADK2843	Anura	35.6288	113.607	China	Northern	4	40	35	30	4	Asia
GBMIN91824-17	BOLD:ACH9596	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBMIN92833-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNC75815-20	BOLD:ACH9128	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBMND61287-21	BOLD:ACG2163	Anura	-6.25738	-35.1954	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND61309-21	BOLD:ACG2163	Anura	-4.6021	-40.5525	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND743-21	BOLD:AEH8500	Anura	-19.0222	-57.5106	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND850-21	BOLD:ACA3750	Anura	-31.4237	-60.3417	Argentina	Southern	11	-30	-35	-40	11	Americas
GBMND977-21	BOLD:ABY6883	Anura	-14.5843	-46.4042	Brazil	Southern	9	-10	-15	-20	9	Americas
IAHTP015-22	BOLD:ADB9336	Anura	1.645	7.399	Sao Tome and Principe	Northern	7	10	5	0	7	Africa
JBJF154-09	BOLD:AAC9208	Anura	30.04	100.99	China	Northern	4	40	35	30	4	Asia
LIN138-06	BOLD:AAC2851	Anura	-1.3217	120.308	Indonesia	Southern	8	0	-5	-10	8	Asia
MXHER183-09	BOLD:AAC5575	Anura	19.501	-105.053	Mexico	Northern	6	20	15	10	6	Americas
MYARA033-17	BOLD:ADG1969	Anura	17.7478	96.2336	Myanmar	Northern	6	20	15	10	6	Asia
MYARA074-17	BOLD:ACT3129	Anura	12.4039	99.1311	Myanmar	Northern	6	20	15	10	6	Asia
OSTEO032-14	BOLD:ACM7259	Anura	-4.35	-58.633	Brazil	Southern	8	0	-5	-10	8	Americas
WAMAL180-10	BOLD:AAT9130	Anura	-31.6833	115.767	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAL730-10	BOLD:AAT9369	Anura	-32.4675	123.168	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM005-10	BOLD:AAN2907	Anura	-25.4166	113.2	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMID219-10	BOLD:AAT9082	Anura	-9.8333	124.483	Indonesia	Southern	8	0	-5	-10	8	Asia
ZONIC710-12	BOLD:ACB2739	Anura	-3.831	-73.373	Peru	Southern	8	0	-5	-10	8	Americas
ZONIE558-12	BOLD:ACC6520	Anura	5.155	-58.7	Guyana	Northern	7	10	5	0	7	Americas
ABR658-13	BOLD:ACK0226	Anura	8.565	-82.811	Panama	Northern	7	10	5	0	7	Americas
BIFZH321-17	BOLD:ADO0083	Anura	-4.03649	133.07	Indonesia	Southern	8	0	-5	-10	8	Asia
BSACU056-11	BOLD:AAT9115	Anura	22.072	-81.036	Cuba	Northern	5	30	25	20	5	Americas
BSAMP814-09	BOLD:AAA5635	Anura	7.762	-77.724	Panama	Northern	7	10	5	0	7	Americas
BSAMP935-09	BOLD:AAB9733	Anura	7.756	-77.684	Panama	Northern	7	10	5	0	7	Americas
DBABA597-12	BOLD:ACA3464	Anura	-22.886	-46.046	Brazil	Southern	10	-20	-25	-30	10	Americas
DBNGF324-10	BOLD:AAZ4251	Anura	-5.73131	145.275	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAP2417-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP4972-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP4997-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC2360-23	BOLD:ACH5614	Anura	35.2514	112.117	China	Northern	4	40	35	30	4	Asia
GBMIN92691-17	BOLD:ACA4614	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMIN92730-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN92805-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN93269-17	BOLD:ACA5319	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMIN93278-17	BOLD:ACA5319	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMND1115-21	BOLD:ABY6883	Anura	-5.0946	-35.8784	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND61333-21	BOLD:ACG2163	Anura	-15.2553	-39.4098	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND61969-21	BOLD:AEL2584	Anura	26.2149	88.444	Bangladesh	Northern	5	30	25	20	5	Asia
GBMND631-21	BOLD:ACC6501	Anura	1.2368	-61.1567	Brazil	Northern	7	10	5	0	7	Americas
GBMNE66393-22	BOLD:AAM1938	Anura	-15.99	125.33	Australia	Southern	9	-10	-15	-20	9	Oceania
IMSAM172-09	BOLD:AAA9093	Anura	32.1014	-8.22516	Morocco	Northern	4	40	35	30	4	Africa
IQHLM001-06	BOLD:AAA5395	Anura	0.78333	127.367	Indonesia	Northern	7	10	5	0	7	Asia
TPZAN034-18	BOLD:AAC6750	Anura	24.4056	120.75	Taiwan	Northern	5	30	25	20	5	Asia
TPZAN059-18	BOLD:AAC3625	Anura	24.1333	120.733	Taiwan	Northern	5	30	25	20	5	Asia
TPZAN123-18	BOLD:AAE0127	Anura	23.9256	120.884	Taiwan	Northern	5	30	25	20	5	Asia
WAMAM309-10	BOLD:AAM2405	Anura	-16.1802	125.443	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMIB016-10	BOLD:AAC9768	Anura	-8.2	114.967	Indonesia	Southern	8	0	-5	-10	8	Asia
AMPAS073-05	BOLD:AAA3971	Anura	42.2599	-81.8987	Canada	Northern	3	50	45	40	3	Americas
BSAMP183-07	BOLD:AAC0316	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
GBAP20483-19	BOLD:AAE6666	Anura	30.2837	-97.7801	United States	Northern	4	40	35	30	4	Americas
GBAP4973-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP860-09	BOLD:AAA5395	Anura	0.7198	127.565	Indonesia	Northern	7	10	5	0	7	Asia
GBCOC2376-23	BOLD:ADC9938	Anura	40.2728	114.853	China	Northern	3	50	45	40	3	Asia
GBMND61782-21	BOLD:ACF9126	Anura	-10.7259	-46.2125	Brazil	Southern	9	-10	-15	-20	9	Americas
MYARA194-17	BOLD:ACT3864	Anura	12.4039	99.1311	Myanmar	Northern	6	20	15	10	6	Asia
QUANH007-18	BOLD:ADP0115	Anura	38.5294	-77.3467	United States	Northern	4	40	35	30	4	Americas
TPZAN102-18	BOLD:ADL4683	Anura	24.1181	120.792	Taiwan	Northern	5	30	25	20	5	Asia
WAFRA462-14	BOLD:ACM3974	Anura	-2.6668	13.5958	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAFRA539-14	BOLD:ACM4529	Anura	-2.5497	13.5178	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAMID077-10	BOLD:AAI1316	Anura	-8.5833	120.5	Indonesia	Southern	8	0	-5	-10	8	Asia
BSACU108-11	BOLD:AAT9115	Anura	21.857	-79.575	Cuba	Northern	5	30	25	20	5	Americas
BSATE124-11	BOLD:ABA0223	Anura	8.69	-82.24	Panama	Northern	7	10	5	0	7	Americas
BSECO233-11	BOLD:ABA0568	Anura	3.228	-73.861	Colombia	Northern	7	10	5	0	7	Americas
DBABA337-12	BOLD:ACA3606	Anura	-19.839	-40.248	Brazil	Southern	9	-10	-15	-20	9	Americas
DBABA395-12	BOLD:ACA3547	Anura	-20.205	-50.967	Brazil	Southern	10	-20	-25	-30	10	Americas
DBABA556-12	BOLD:ACA3343	Anura	-6.885	-47.927	Brazil	Southern	8	0	-5	-10	8	Americas
DBABA599-12	BOLD:ACA3464	Anura	-27.011	-49.099	Brazil	Southern	10	-20	-25	-30	10	Americas
EVACC235-12	BOLD:AAD4144	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas
GBAP12370-19	BOLD:ACC6241	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP4291-13	BOLD:ACA3389	Anura	-21.98	-47.87	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP5183-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5283-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC3033-23	BOLD:AAH9725	Anura	28.3592	100.518	China	Northern	5	30	25	20	5	Asia
GBMIN91912-17	BOLD:ADJ9824	Anura	3.67166	114.633	Malaysia	Northern	7	10	5	0	7	Asia
GBMIN92735-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNA13956-19	BOLD:ACC6118	Anura	4.516	-52.1	French Guiana	Northern	7	10	5	0	7	Americas
GBMNA14043-19	BOLD:AAW8826	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
MRMSR190-11	BOLD:AAZ2585	Anura	13.403	-87.103	Honduras	Northern	6	20	15	10	6	Americas
NPAMV560-10	BOLD:AAI8238	Anura	11.702	107.285	Vietnam	Northern	6	20	15	10	6	Asia
ASCRA417-08	BOLD:AAB9500	Anura	44.869	-75.722	Canada	Northern	3	50	45	40	3	Americas
BSAMP139-07	BOLD:AAB4663	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP291-07	BOLD:AAB0911	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP865-09	BOLD:AAD2852	Anura	8.789	-78.451	Panama	Northern	7	10	5	0	7	Americas
DBNGF229-10	BOLD:AAZ4005	Anura	-5.75967	145.18	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
DBNGF407-10	BOLD:AAZ4234	Anura	-5.7375	145.27	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GANA668-06	BOLD:AAA8453	Anura	44.643	-78.527	Canada	Northern	3	50	45	40	3	Americas
GBAAW48343-24	BOLD:AAE9581	Anura	4.67	-75.76	Colombia	Northern	7	10	5	0	7	Americas
GBAP11690-19	BOLD:AAA6462	Anura	7.63333	-78.1858	Panama	Northern	7	10	5	0	7	Americas
GBAP1951-13	BOLD:ACH4091	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP4284-13	BOLD:ACA3587	Anura	-21.98	-47.87	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP5193-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC3299-23	BOLD:AEL3912	Anura	33.2576	104.249	China	Northern	4	40	35	30	4	Asia
GBMIN91953-17	BOLD:ADJ6216	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN92753-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
